Date,Province,New_Cases,Total_Cases,Growth_Factor_of_New_Cases,New_Deaths,Total_Deaths,Growth_Factor_of_New_Deaths,New_Recovered,Total_Recovered,New_Active_Cases,Total_Active_Cases,Vaccinated,Vaccinated_Cumulative,Fully_Vaccinated,Fully_Vaccinated_Cumulative
2021-01-29,Nusa Tenggara Barat,83,7420,0.83,3,275,,37,5682,43,1463,410,5292,44,86
2021-01-30,Nusa Tenggara Barat,58,7478,0.7,1,276,0.33,46,5728,11,1474,393,5685,72,158
2021-01-31,Nusa Tenggara Barat,96,7574,1.66,4,280,4,42,5770,50,1524,79,5764,1,159
2021-02-01,Nusa Tenggara Barat,48,7622,0.5,2,282,0.5,57,5827,-11,1513,262,6026,269,428
2021-02-02,Nusa Tenggara Barat,0,7622,0,0,282,0,118,5945,-118,1395,832,6858,272,700
2021-02-03,Nusa Tenggara Barat,6,7628,,4,286,,12,5957,-10,1385,1625,8483,542,1242
2021-02-04,Nusa Tenggara Barat,0,7628,0,0,286,0,36,5993,-36,1349,1875,10358,528,1770
2021-02-05,Nusa Tenggara Barat,1,7629,,2,288,,1,5994,-2,1347,1259,11617,282,2052
2021-02-06,Nusa Tenggara Barat,22,7651,22,23,311,11.5,50,6044,-51,1296,1530,13147,318,2370
2021-02-07,Nusa Tenggara Barat,0,7651,0,0,311,0,12,6056,-12,1284,12,13159,0,2370
2021-02-08,Nusa Tenggara Barat,141,7792,,1,312,,109,6165,31,1315,1649,14808,550,2920
2021-02-09,Nusa Tenggara Barat,87,7879,0.62,13,325,13,111,6276,-37,1278,1471,16279,462,3382
2021-02-10,Nusa Tenggara Barat,90,7969,1.03,1,326,0.08,53,6329,36,1314,1201,17480,440,3822
2021-02-11,Nusa Tenggara Barat,63,8032,0.7,0,326,0,12,6341,51,1365,935,18415,345,4167
2021-02-12,Nusa Tenggara Barat,36,8068,0.57,1,327,,78,6419,-43,1322,47,18462,74,4241
2021-02-13,Nusa Tenggara Barat,17,8085,0.47,1,328,1,58,6477,-42,1280,780,19242,340,4581
2021-02-14,Nusa Tenggara Barat,13,8098,0.76,1,329,1,75,6552,-63,1217,2,19244,6,4587
2021-02-15,Nusa Tenggara Barat,3,8101,0.23,0,329,0,11,6563,-8,1209,1220,20464,570,5157
2021-02-16,Nusa Tenggara Barat,57,8158,19,0,329,1,12,6575,45,1254,1134,21598,808,5965
2021-02-17,Nusa Tenggara Barat,61,8219,1.07,0,329,1,18,6593,43,1297,1010,22608,1351,7316
2021-02-18,Nusa Tenggara Barat,38,8257,0.62,0,329,1,16,6609,22,1319,883,23491,1501,8817
2021-02-19,Nusa Tenggara Barat,58,8315,1.53,0,329,1,11,6620,47,1366,430,23921,952,9769
2021-02-20,Nusa Tenggara Barat,39,8354,0.67,0,329,1,18,6638,21,1387,409,24330,1258,11027
2021-02-21,Nusa Tenggara Barat,50,8404,1.28,0,329,1,6,6644,44,1431,5,24335,0,11027
2021-02-22,Nusa Tenggara Barat,75,8479,1.5,0,329,1,3,6647,72,1503,592,24927,1164,12191
2021-02-23,Nusa Tenggara Barat,33,8512,0.44,2,331,,60,6707,-29,1474,442,25369,1311,13502
2021-02-24,Nusa Tenggara Barat,20,8532,0.61,0,331,0,25,6732,-5,1469,682,26051,1108,14610
2021-02-25,Nusa Tenggara Barat,44,8576,2.2,1,332,,107,6839,-64,1405,484,26535,1000,15610
2021-02-26,Nusa Tenggara Barat,65,8641,1.48,0,332,0,121,6960,-56,1349,297,26832,238,15848
2021-02-27,Nusa Tenggara Barat,32,8673,0.49,0,332,1,28,6988,4,1353,152,26984,645,16493
2021-02-28,Nusa Tenggara Barat,67,8740,2.09,3,335,,70,7058,-6,1347,8,26992,1,16494
2021-03-01,Nusa Tenggara Barat,50,8790,0.75,1,336,0.33,23,7081,26,1373,468,27460,1083,17577
2021-03-02,Nusa Tenggara Barat,5,8795,0.1,0,336,0,14,7095,-9,1364,866,28326,1050,18627
2021-03-03,Nusa Tenggara Barat,9,8804,1.8,0,336,1,18,7113,-9,1355,1276,29602,968,19595
2021-03-04,Nusa Tenggara Barat,6,8810,0.67,1,337,,3,7116,2,1357,1402,31004,782,20377
2021-03-05,Nusa Tenggara Barat,41,8851,6.83,1,338,1,1,7117,39,1396,1015,32019,449,20826
2021-03-06,Nusa Tenggara Barat,3,8854,0.07,1,339,1,26,7143,-24,1372,837,32856,399,21225
2021-03-07,Nusa Tenggara Barat,16,8870,5.33,0,339,0,1,7144,15,1387,78,32934,6,21231
2021-03-08,Nusa Tenggara Barat,2,8872,0.13,1,340,,1,7145,0,1387,3932,36866,638,21869
2021-03-09,Nusa Tenggara Barat,11,8883,5.5,0,340,0,5,7150,6,1393,3936,40802,462,22331
2021-03-10,Nusa Tenggara Barat,25,8908,2.27,0,340,1,99,7249,-74,1319,5609,46411,649,22980
2021-03-11,Nusa Tenggara Barat,0,8908,0,0,340,1,6,7255,-6,1313,248,46659,44,23024
2021-03-12,Nusa Tenggara Barat,1,8909,,1,341,,0,7255,0,1313,1573,48232,363,23387
2021-03-13,Nusa Tenggara Barat,20,8929,20,0,341,0,12,7267,8,1321,1281,49513,384,23771
2021-03-14,Nusa Tenggara Barat,69,8998,3.45,0,341,1,0,7267,69,1390,17,49530,15,23786
2021-03-15,Nusa Tenggara Barat,42,9040,0.61,1,342,,10,7277,31,1421,3339,52869,580,24366
2021-03-16,Nusa Tenggara Barat,1,9041,0.02,0,342,0,0,7277,1,1422,3335,56204,387,24753
2021-03-17,Nusa Tenggara Barat,34,9075,34,0,342,1,1,7278,33,1455,2964,59168,548,25301
2021-03-18,Nusa Tenggara Barat,67,9142,1.97,0,342,1,28,7306,39,1494,2927,62095,1214,26515
2021-03-19,Nusa Tenggara Barat,28,9170,0.42,0,342,1,16,7322,12,1506,1975,64070,724,27239
2021-03-20,Nusa Tenggara Barat,41,9211,1.46,2,344,,2,7324,37,1543,2488,66558,450,27689
2021-03-21,Nusa Tenggara Barat,33,9244,0.8,0,344,0,8,7332,25,1568,11,66569,16,27705
2021-03-22,Nusa Tenggara Barat,64,9308,1.94,1,345,,50,7382,13,1581,5481,72050,2598,30303
2021-03-23,Nusa Tenggara Barat,15,9323,0.23,0,345,0,2,7384,13,1594,7345,79395,3061,33364
2021-03-24,Nusa Tenggara Barat,38,9361,2.53,0,345,1,5,7389,33,1627,7060,86455,4383,37747
2021-03-25,Nusa Tenggara Barat,41,9402,1.08,0,345,1,13,7402,28,1655,7226,93681,381,38128
2021-03-26,Nusa Tenggara Barat,17,9419,0.41,0,345,1,1,7403,16,1671,3294,96975,1206,39334
2021-03-27,Nusa Tenggara Barat,35,9454,2.06,3,348,,6,7409,26,1697,4328,101303,914,40248
2021-03-28,Nusa Tenggara Barat,6,9460,0.17,0,348,0,0,7409,6,1703,624,101927,10,40258
2021-03-29,Nusa Tenggara Barat,32,9492,5.33,2,350,,12,7421,18,1721,7911,109838,2210,42468
2021-03-30,Nusa Tenggara Barat,60,9552,1.88,4,354,2,75,7496,-19,1702,7187,117025,2744,45212
2021-03-31,Nusa Tenggara Barat,42,9594,0.7,0,354,0,12,7508,30,1732,6181,123206,2458,47670
2021-04-01,Nusa Tenggara Barat,15,9609,0.36,2,356,,3,7511,10,1742,5080,128286,1766,49436
2021-04-02,Nusa Tenggara Barat,17,9626,1.13,0,356,0,8,7519,9,1751,478,128764,90,49526
2021-04-03,Nusa Tenggara Barat,21,9647,1.24,0,356,1,0,7519,21,1772,2849,131613,1789,51315
2021-04-04,Nusa Tenggara Barat,19,9666,0.9,1,357,,0,7519,18,1790,46,131659,75,51390
2021-04-05,Nusa Tenggara Barat,32,9698,1.68,2,359,2,0,7519,30,1820,4753,136412,3078,54468
2021-04-06,Nusa Tenggara Barat,7,9705,0.22,1,360,0.5,1,7520,5,1825,4361,140773,3716,58184
2021-04-07,Nusa Tenggara Barat,26,9731,3.71,0,360,0,10,7530,16,1841,3404,144177,2974,61158
2021-04-08,Nusa Tenggara Barat,43,9774,1.65,1,361,,5,7535,37,1878,2353,146530,2880,64038
2021-04-09,Nusa Tenggara Barat,25,9799,0.58,0,361,0,0,7535,25,1903,1359,147889,1299,65337
2021-04-10,Nusa Tenggara Barat,17,9816,0.68,0,361,1,20,7555,-3,1900,3183,151072,1719,67056
2021-04-11,Nusa Tenggara Barat,19,9835,1.12,0,361,1,3,7558,16,1916,122,151194,138,67194
2021-04-12,Nusa Tenggara Barat,32,9867,1.68,0,361,1,0,7558,32,1948,3575,154769,4096,71290
2021-04-13,Nusa Tenggara Barat,5,9872,0.16,1,362,,52,7610,-48,1900,1060,155829,1164,72454
2021-04-14,Nusa Tenggara Barat,20,9892,4,0,362,0,4,7614,16,1916,903,156732,1059,73513
2021-04-15,Nusa Tenggara Barat,31,9923,1.55,0,362,1,0,7614,31,1947,1574,158306,1650,75163
2021-04-16,Nusa Tenggara Barat,86,10009,2.77,0,362,1,4,7618,82,2029,978,159284,809,75972
2021-04-17,Nusa Tenggara Barat,33,10042,0.38,4,366,,27,7645,2,2031,1420,160704,933,76905
2021-04-18,Nusa Tenggara Barat,0,10042,0,0,366,0,1,7646,-1,2030,70,160774,14,76919
2021-04-19,Nusa Tenggara Barat,52,10094,,0,366,1,6,7652,46,2076,2187,162961,2527,79446
2021-04-20,Nusa Tenggara Barat,18,10112,0.35,0,366,1,0,7652,18,2094,2049,165010,3315,82761
2021-04-21,Nusa Tenggara Barat,42,10154,2.33,0,366,1,18,7670,24,2118,1953,166963,2898,85659
2021-04-22,Nusa Tenggara Barat,16,10170,0.38,1,367,,0,7670,15,2133,1586,168549,2727,88386
2021-04-23,Nusa Tenggara Barat,1,10171,0.06,0,367,0,10,7680,-9,2124,1093,169642,1450,89836
2021-04-24,Nusa Tenggara Barat,0,10171,0,1,368,,0,7680,-1,2123,2106,171748,2463,92299
2021-04-25,Nusa Tenggara Barat,3,10174,,0,368,0,0,7680,3,2126,74,171822,9,92308
2021-04-26,Nusa Tenggara Barat,58,10232,19.33,0,368,1,9,7689,49,2175,3976,175798,5281,97589
2021-04-27,Nusa Tenggara Barat,59,10291,1.02,1,369,,6,7695,52,2227,4029,179827,4292,101881
2021-04-28,Nusa Tenggara Barat,49,10340,0.83,1,370,1,60,7755,-12,2215,4203,184030,4454,106335
2021-04-29,Nusa Tenggara Barat,36,10376,0.73,9,379,9,58,7813,-31,2184,4513,188543,4435,110770
2021-04-30,Nusa Tenggara Barat,65,10441,1.81,0,379,0,29,7842,36,2220,2910,191453,1019,111789
2021-05-01,Nusa Tenggara Barat,18,10459,0.28,0,379,1,35,7877,-17,2203,940,192393,918,112707
2021-05-02,Nusa Tenggara Barat,29,10488,1.61,1,380,,6,7883,22,2225,339,192732,19,112726
2021-05-03,Nusa Tenggara Barat,129,10617,4.45,2,382,2,28,7911,99,2324,3066,195798,3961,116687
2021-05-04,Nusa Tenggara Barat,30,10647,0.23,6,388,3,24,7935,0,2324,2550,198348,3699,120386
2021-05-05,Nusa Tenggara Barat,26,10673,0.87,12,400,2,0,7935,14,2338,3275,201623,3749,124135
2021-05-06,Nusa Tenggara Barat,19,10692,0.73,0,400,0,16,7951,3,2341,2408,204031,2501,126636
2021-05-07,Nusa Tenggara Barat,28,10720,1.47,1,401,,9,7960,18,2359,1379,205410,1489,128125
2021-05-08,Nusa Tenggara Barat,23,10743,0.82,0,401,0,1,7961,22,2381,1678,207088,2696,130821
2021-05-09,Nusa Tenggara Barat,2,10745,0.09,0,401,1,2,7963,0,2381,156,207244,28,130849
2021-05-10,Nusa Tenggara Barat,29,10774,14.5,2,403,,2,7965,25,2406,1831,209075,2883,133732
2021-05-11,Nusa Tenggara Barat,15,10789,0.52,2,405,1,12,7977,1,2407,1172,210247,1224,134956
2021-05-12,Nusa Tenggara Barat,21,10810,1.4,0,405,0,0,7977,21,2428,86,210333,162,135118
2021-05-13,Nusa Tenggara Barat,5,10815,0.24,0,405,1,0,7977,5,2433,14,210347,83,135201
2021-05-14,Nusa Tenggara Barat,12,10827,2.4,0,405,1,9,7986,3,2436,9,210356,43,135244
2021-05-15,Nusa Tenggara Barat,5,10832,0.42,0,405,1,0,7986,5,2441,39,210395,229,135473
2021-05-16,Nusa Tenggara Barat,18,10850,3.6,0,405,1,3,7989,15,2456,5,210400,1,135474
2021-05-17,Nusa Tenggara Barat,12,10862,0.67,0,405,1,0,7989,12,2468,703,211103,2504,137978
2021-05-18,Nusa Tenggara Barat,50,10912,4.17,1,406,,50,8039,-1,2467,1480,212583,2119,140097
2021-05-19,Nusa Tenggara Barat,54,10966,1.08,1,407,1,7,8046,46,2513,1721,214304,1865,141962
2021-05-20,Nusa Tenggara Barat,16,10982,0.3,1,408,1,11,8057,4,2517,1738,216042,1316,143278
2021-05-21,Nusa Tenggara Barat,35,11017,2.19,5,413,5,4,8061,26,2543,842,216884,918,144196
2021-05-22,Nusa Tenggara Barat,30,11047,0.86,0,413,0,21,8082,9,2552,1037,217921,1326,145522
2021-05-23,Nusa Tenggara Barat,26,11073,0.87,0,413,1,0,8082,26,2578,23,217944,39,145561
2021-05-24,Nusa Tenggara Barat,24,11097,0.92,0,413,1,7,8089,17,2595,1909,219853,2852,148413
2021-05-25,Nusa Tenggara Barat,17,11114,0.71,0,413,1,3,8092,14,2609,1720,221573,3669,152082
2021-05-26,Nusa Tenggara Barat,22,11136,1.29,4,417,,0,8092,18,2627,97,221670,147,152229
2021-05-27,Nusa Tenggara Barat,15,11151,0.68,1,418,0.25,2,8094,12,2639,1419,223089,3557,155786
2021-05-28,Nusa Tenggara Barat,451,11602,30.07,1,419,1,507,8601,-57,2582,666,223755,1588,157374
2021-05-29,Nusa Tenggara Barat,40,11642,0.09,1,420,1,10,8611,29,2611,866,224621,1082,158456
2021-05-30,Nusa Tenggara Barat,76,11718,1.9,10,430,10,101,8712,-35,2576,15,224636,17,158473
2021-05-31,Nusa Tenggara Barat,237,11955,3.12,7,437,0.7,103,8815,127,2703,1158,225794,2182,160655
2021-06-01,Nusa Tenggara Barat,82,12037,0.35,5,442,0.71,111,8926,-34,2669,109,225903,103,160758
2021-06-02,Nusa Tenggara Barat,124,12161,1.51,6,448,1.2,170,9096,-52,2617,1351,227254,3167,163925
2021-06-03,Nusa Tenggara Barat,67,12228,0.54,3,451,0.5,63,9159,1,2618,1480,228734,2974,166899
2021-06-04,Nusa Tenggara Barat,77,12305,1.15,5,456,1.67,55,9214,17,2635,888,229622,1096,167995
2021-06-05,Nusa Tenggara Barat,28,12333,0.36,4,460,0.8,41,9255,-17,2618,1043,230665,1379,169374
2021-06-06,Nusa Tenggara Barat,20,12353,0.71,4,464,1,2,9257,14,2632,185,230850,13,169387
2021-06-07,Nusa Tenggara Barat,60,12413,3,5,469,1.25,111,9368,-56,2576,1367,232217,1849,171236
2021-06-08,Nusa Tenggara Barat,72,12485,1.2,2,471,0.4,59,9427,11,2587,1329,233546,1302,172538
2021-06-09,Nusa Tenggara Barat,49,12534,0.68,0,471,0,28,9455,21,2608,1291,234837,724,173262
2021-06-10,Nusa Tenggara Barat,37,12571,0.76,3,474,,32,9487,2,2610,1995,236832,715,173977
2021-06-11,Nusa Tenggara Barat,20,12591,0.54,0,474,0,61,9548,-41,2569,671,237503,458,174435
2021-06-12,Nusa Tenggara Barat,20,12611,1,1,475,,25,9573,-6,2563,1303,238806,385,174820
2021-06-13,Nusa Tenggara Barat,10,12621,0.5,0,475,0,7,9580,3,2566,20,238826,6,174826
2021-06-14,Nusa Tenggara Barat,6,12627,0.6,0,475,1,21,9601,-15,2551,2308,241134,818,175644
2021-06-15,Nusa Tenggara Barat,43,12670,7.17,1,476,,198,9799,-156,2395,2210,243344,1148,176792
2021-06-16,Nusa Tenggara Barat,5,12675,0.12,0,476,0,42,9841,-37,2358,2111,245455,1282,178074
2021-06-17,Nusa Tenggara Barat,17,12692,3.4,0,476,1,364,10205,-347,2011,3358,248813,1273,179347
2021-06-18,Nusa Tenggara Barat,23,12715,1.35,0,476,1,202,10407,-179,1832,1207,250020,514,179861
2021-06-19,Nusa Tenggara Barat,39,12754,1.7,0,476,1,19,10426,20,1852,1713,251733,585,180446
2021-06-20,Nusa Tenggara Barat,15,12769,0.38,1,477,,75,10501,-61,1791,46,251779,31,180477
2021-06-21,Nusa Tenggara Barat,23,12792,1.53,0,477,0,30,10531,-7,1784,2587,254366,1250,181727
2021-06-22,Nusa Tenggara Barat,11,12803,0.48,0,477,1,43,10574,-32,1752,2746,257112,1195,182922
2021-06-23,Nusa Tenggara Barat,25,12828,2.27,1,478,,74,10648,-50,1702,4004,261116,504,183426
2021-06-24,Nusa Tenggara Barat,9,12837,0.36,0,478,0,32,10680,-23,1679,4485,265601,1139,184565
2021-06-25,Nusa Tenggara Barat,7,12844,0.78,0,478,1,33,10713,-26,1653,3831,269432,519,185084
2021-06-26,Nusa Tenggara Barat,6,12850,0.86,12,490,,59,10772,-65,1588,29772,299204,1659,186743
2021-06-27,Nusa Tenggara Barat,19,12869,3.17,0,490,0,36,10808,-17,1571,5738,304942,154,186897
2021-06-28,Nusa Tenggara Barat,41,12910,2.16,0,490,1,125,10933,-84,1487,18810,323752,1376,188273
2021-06-29,Nusa Tenggara Barat,82,12992,2,0,490,1,76,11009,6,1493,23994,347746,854,189127
2021-06-30,Nusa Tenggara Barat,7,12999,0.09,0,490,1,94,11103,-87,1406,26174,373920,1373,190500
2021-07-01,Nusa Tenggara Barat,139,13138,19.86,0,490,1,49,11152,90,1496,15715,389635,1222,191722
2021-07-02,Nusa Tenggara Barat,25,13163,0.18,0,490,1,87,11239,-62,1434,9822,399457,621,192343
2021-07-03,Nusa Tenggara Barat,25,13188,1,0,490,1,13,11252,12,1446,16129,415586,1000,193343
2021-07-04,Nusa Tenggara Barat,9,13197,0.36,0,490,1,9,11261,0,1446,1610,417196,200,193543
2021-07-05,Nusa Tenggara Barat,65,13262,7.22,1,491,,74,11335,-10,1436,19749,436945,1028,194571
2021-07-06,Nusa Tenggara Barat,122,13384,1.88,1,492,1,79,11414,42,1478,15247,452192,1034,195605
2021-07-07,Nusa Tenggara Barat,52,13436,0.43,0,492,0,11,11425,41,1519,12828,465020,693,196298
2021-07-08,Nusa Tenggara Barat,22,13458,0.42,1,493,,21,11446,0,1519,19223,484243,1432,197730
2021-07-09,Nusa Tenggara Barat,8,13466,0.36,0,493,0,3,11449,5,1524,10417,494660,950,198680
2021-07-10,Nusa Tenggara Barat,214,13680,26.75,0,493,1,74,11523,140,1664,9204,503864,1250,199930
2021-07-11,Nusa Tenggara Barat,503,14183,2.35,1,494,,53,11576,449,2113,800,504664,73,200003
2021-07-12,Nusa Tenggara Barat,217,14400,0.43,2,496,2,289,11865,-74,2039,8162,512826,1036,201039
2021-07-13,Nusa Tenggara Barat,372,14772,1.71,4,500,2,618,12483,-250,1789,15221,528047,1856,202895
2021-07-14,Nusa Tenggara Barat,236,15008,0.63,10,510,2.5,110,12593,116,1905,13733,541780,1874,204769
2021-07-15,Nusa Tenggara Barat,370,15378,1.57,6,516,0.6,110,12703,254,2159,8937,550717,1326,206095
2021-07-16,Nusa Tenggara Barat,241,15619,0.65,4,520,0.67,199,12902,38,2197,4167,554884,460,206555
2021-07-17,Nusa Tenggara Barat,379,15998,1.57,8,528,2,218,13120,153,2350,6155,561039,753,207308
2021-07-18,Nusa Tenggara Barat,333,16331,0.88,2,530,0.25,210,13330,121,2471,839,561878,25,207333
2021-07-19,Nusa Tenggara Barat,228,16559,0.68,2,532,1,321,13651,-95,2376,4773,566651,609,207942
2021-07-20,Nusa Tenggara Barat,337,16896,1.48,5,537,2.5,89,13740,243,2619,190,566841,62,208004
2021-07-21,Nusa Tenggara Barat,208,17104,0.62,4,541,0.8,242,13982,-38,2581,3443,570284,569,208573
2021-07-22,Nusa Tenggara Barat,379,17483,1.82,5,546,1.25,299,14281,75,2656,9574,579858,1562,210135
2021-07-23,Nusa Tenggara Barat,295,17778,0.78,0,546,0,226,14507,69,2725,5422,585280,1632,211767
2021-07-24,Nusa Tenggara Barat,114,17892,0.39,0,546,1,328,14835,-214,2511,4312,589592,4709,216476
2021-07-25,Nusa Tenggara Barat,127,18019,1.11,0,546,1,242,15077,-115,2396,1796,591388,210,216686
2021-07-26,Nusa Tenggara Barat,136,18155,1.07,2,548,,362,15439,-228,2168,4079,595467,4063,220749
2021-07-27,Nusa Tenggara Barat,207,18362,1.52,6,554,3,277,15716,-76,2092,2799,598266,1986,222735
2021-07-28,Nusa Tenggara Barat,287,18649,1.39,4,558,0.67,285,16001,-2,2090,2229,600495,1908,224643
2021-07-29,Nusa Tenggara Barat,326,18975,1.14,3,561,0.75,312,16313,11,2101,2089,602584,1322,225965
2021-07-30,Nusa Tenggara Barat,342,19317,1.05,3,564,1,380,16693,-41,2060,818,603402,517,226482
2021-07-31,Nusa Tenggara Barat,383,19700,1.12,2,566,0.67,263,16956,118,2178,2936,606338,2041,228523
2021-08-01,Nusa Tenggara Barat,260,19960,0.68,3,569,1.5,283,17239,-26,2152,266,606604,329,228852
2021-08-02,Nusa Tenggara Barat,150,20110,0.58,2,571,0.67,268,17507,-120,2032,1390,607994,2022,230874
2021-08-03,Nusa Tenggara Barat,247,20357,1.65,4,575,2,358,17865,-115,1917,3140,611134,5941,236815
2021-08-04,Nusa Tenggara Barat,249,20606,1.01,5,580,1.25,279,18144,-35,1882,2592,613726,4449,241264
2021-08-05,Nusa Tenggara Barat,216,20822,0.87,0,580,0,268,18412,-52,1830,4887,618613,9012,250276
2021-08-06,Nusa Tenggara Barat,202,21024,0.94,4,584,,222,18634,-24,1806,1910,620523,7041,257317
2021-08-07,Nusa Tenggara Barat,272,21296,1.35,5,589,1.25,337,18971,-70,1736,3897,624420,6548,263865
2021-08-08,Nusa Tenggara Barat,213,21509,0.78,4,593,0.8,238,19209,-29,1707,164,624584,79,263944
2021-08-09,Nusa Tenggara Barat,278,21787,1.31,3,596,0.75,274,19483,1,1708,2940,627524,9068,273012
2021-08-10,Nusa Tenggara Barat,226,22013,0.81,4,600,1.33,290,19773,-68,1640,3399,630923,10130,283142
2021-08-11,Nusa Tenggara Barat,227,22240,1,3,603,0.75,187,19960,37,1677,420,631343,661,283803
2021-08-12,Nusa Tenggara Barat,194,22434,0.85,7,610,2.33,134,20094,53,1730,4748,636091,11165,294968
2021-08-13,Nusa Tenggara Barat,378,22812,1.95,8,618,1.14,249,20343,121,1851,3972,640063,5862,300830
2021-08-14,Nusa Tenggara Barat,248,23060,0.66,6,624,0.75,224,20567,18,1869,2521,642584,5953,306783
2021-08-15,Nusa Tenggara Barat,207,23267,0.83,7,631,1.17,264,20831,-64,1805,472,643056,295,307078
2021-08-16,Nusa Tenggara Barat,249,23516,1.2,5,636,0.71,308,21139,-64,1741,3812,646868,7966,315044
2021-08-17,Nusa Tenggara Barat,201,23717,0.81,5,641,1,264,21403,-68,1673,416,647284,326,315370
2021-08-18,Nusa Tenggara Barat,137,23854,0.68,7,648,1.4,266,21669,-136,1537,4751,652035,9776,325146
2021-08-19,Nusa Tenggara Barat,219,24073,1.6,6,654,0.86,158,21827,55,1592,5584,657619,9668,334814
